fid;area;MNH_max;genus;species;height;numero;classe;conifere;Intensity_mean;Intensity_stdev;Nbreturns_mean;Nbreturns_stdev
16656;97.6800000007777;9.33099555969238;Morus;alba;9.19;9;Feuillu;2;1823.72809172809;800.756338173903;1.44430794430794;0.625988450289574
12640;52.6000000002328;9.4384765625;Morus;alba;10.28;9;Feuillu;2;1279.69429657795;841.555272627784;2.33307984790875;1.01401248168646
1971;118.239999999539;9.67296600341797;Morus;alba;7.08;9;Feuillu;2;1748.29939106901;1213.67532269429;1.67151556156969;0.706638158157588
768;44.1600000001816;9.896728515625;Morus;alba;9.59;9;Feuillu;2;1509.73007246377;771.852222166758;1.75905797101449;0.744490281500069
4413;139.640000000889;10.0531158447266;Morus;alba;10.39;9;Feuillu;2;1421.07361787453;771.899779487757;2.03007734173589;0.943527435487465
10111;159.68000000143;10.0622138977051;Morus;alba;8.2;9;Feuillu;2;1523.57815631263;745.41841581294;1.8248997995992;0.852998506965716
21414;44.4800000000559;10.1326675415039;Morus;alba;10.4;9;Feuillu;2;1156.23920863309;659.191947549788;2.27248201438849;0.95229651881568
17601;64.9199999997113;10.3508901596069;Morus;alba;11.4;9;Feuillu;2;1981.42637091805;980.362434065336;1.6611213801602;0.810291458896046
16050;66.520000000433;10.9357528686523;Morus;alba;11.58;9;Feuillu;2;1897.77330126278;793.657219485362;1.62778111846061;0.751265323628439
16954;56.3199999996182;10.9362564086914;Morus;alba;11.39;9;Feuillu;2;1593.9453125;723.864308756988;1.78977272727273;0.886199722606088
15249;38.2400000010058;11.2252941131592;Morus;nigra;11.6;9;Feuillu;2;1584.50996852046;713.92765523551;1.80692549842602;0.813368297331714
9896;53.9200000002933;11.563777923584;Morus;alba;12.6;9;Feuillu;2;1567.02004454343;752.335726671562;1.61321455085375;0.695453888199871
3998;112.360000000787;11.9026184082031;Morus;alba;13.06;9;Feuillu;2;1074.5044499822;522.55454292944;2.15414738341047;0.969865313632329
16899;142.400000000396;12.0129489898682;Morus;alba;8.93;9;Feuillu;2;1793.05514912774;919.210047069389;1.56359032076533;0.719557285010501
18800;46.9999999997672;12.9801244735718;Morus;nigra;12.44;9;Feuillu;2;1147.07234042553;597.605084750836;2.26808510638298;1.03740805959786
692;185.999999999348;14.1711959838867;Morus;alba;14.79;9;Feuillu;2;1431.08430107527;718.840041870621;1.93763440860215;0.876689027699774
18185;29.080000001546;15.5615186691284;Morus;alba;13.48;9;Feuillu;2;1222.6265560166;664.569933595537;2.16735822959889;1.02442484907139
19394;23.320000000014;17.0024261474609;Morus;alba;18.56;9;Feuillu;2;1290.81989708405;618.907098620188;2.26758147512864;0.917017772451168
2949;28.7999999999301;6.84149169921875;Neltuma;chilensis;6.77;9;Feuillu;2;1513.22222222222;790.102569329912;1.95138888888889;0.775760031545327
18277;86.0799999999627;9.69600677490234;Neltuma;glandulosa;11.72;9;Feuillu;2;1242.25743494424;609.105032184783;2.09758364312268;0.881845878702459
10041;130.520000000293;11.0838890075684;Neltuma;velutina;9.97;9;Feuillu;2;1698.59791602819;800.962695444083;1.784554091327;0.810508201471781
20897;19.1600000005076;5.65326690673828;Nerium;oleander;6.2;9;Feuillu;2;1437.20041753653;648.806813570837;1.86638830897704;0.777352785000265
18569;28.6400000004703;6.28931999206543;Nerium;oleander;5.55;9;Feuillu;2;1637.19972067039;766.083506650504;1.70391061452514;0.708319525828182
11593;21.1999999993714;6.34941864013672;Nerium;oleander;7.0;9;Feuillu;2;2226.64339622642;954.934955408044;1.4377358490566;0.695599758887181
18557;36.1199999989662;6.39794921875;Nerium;oleander;7.0;9;Feuillu;2;1636.74197120709;734.439918801549;1.63787375415282;0.692136434107962
22023;40.0400000004238;6.67294692993164;Nerium;oleander;7.29;9;Feuillu;2;1153.30969030969;645.007314346468;2.13986013986014;0.884102902651667
7254;17.2000000009313;6.82380676269531;Nerium;oleander;7.73;9;Feuillu;2;1933.35348837209;890.512541559005;1.55116279069767;0.744552961873142
11547;54.1200000014342;7.4342041015625;Nerium;oleander;7.4;9;Feuillu;2;2479.46074074074;1346.89737226771;1.68962962962963;0.707083113567597
19013;40.1599999990174;7.94828796386719;Nerium;oleander;6.4;9;Feuillu;2;1349.05079681275;721.987816228386;1.95517928286853;0.807696461200207
18036;31.839999999865;8.26180839538574;Nerium;oleander;9.55;9;Feuillu;2;1675.67713567839;822.868876840167;1.78015075376884;0.813305172679034
21070;58.9600000000652;8.49488067626953;Nerium;oleander;8.49;9;Feuillu;2;1101.29715061058;590.844470651408;2.28018995929444;0.866722935988737
21532;24.3200000003633;8.79450225830078;Nerium;oleander;8.77;9;Feuillu;2;1163.32072368421;615.283519985109;2.15131578947368;0.864199267507918
20977;74.3199999991991;8.9229736328125;Nerium;oleander;8.19;9;Feuillu;2;1374.66576964478;655.653551728308;1.74327233584499;0.773115579138882
21499;65.5199999988731;9.44938659667969;Nerium;oleander;9.2;9;Feuillu;2;1470.71962616822;828.424811573756;1.75763239875389;0.844523867447586
17855;48.079999999241;10.1450271606445;Nerium;oleander;10.99;8;Conifère;1;1183.81114808652;677.554522939854;1.99500831946755;0.858533580249854
13075;52.2000000011874;11.5501480102539;Nerium;oleander;11.88;9;Feuillu;2;984.771647509579;463.858202629131;2.00459770114943;0.890121354588861
7431;32.0000000004423;5.00101470947266;Olea;europaea;5.2;9;Feuillu;2;1896.76125;1077.75420980316;1.61875;0.642960681146211
7394;8.20000000002328;5.00177001953125;Olea;europaea;5.98;8;Conifère;1;1382.26341463415;695.833326607463;1.85365853658537;0.744442027415987
18020;24.2800000002887;5.01355743408203;Olea;europaea;5.51;8;Conifère;1;1533.73476112026;685.614699477247;1.65403624382208;0.656167811142821
19704;20.760000000461;5.0220947265625;Olea;europaea;5.22;9;Feuillu;2;1544.15799614644;744.672990838157;1.63776493256262;0.659742180217349
3774;29.639999999702;5.02767562866211;Olea;europaea;6.4;9;Feuillu;2;1572.35135135135;1553.87318547951;1.53648648648649;0.630331170855862
7776;15.6800000004983;5.05073547363281;Olea;europaea;5.09;8;Conifère;1;1240.17602040816;700.327366698909;1.9719387755102;0.659876547148065
21578;17.3599999999022;5.06170654296875;Olea;europaea;5.59;8;Conifère;1;1403.27649769585;633.588148549358;1.64285714285714;0.632533595295213
14981;18.0799999996368;5.06209945678711;Olea;europaea;6.31;9;Feuillu;2;1786.24115044248;926.515554309499;1.70132743362832;0.738749247247902
21886;12.2399999996787;5.11409759521484;Olea;europaea;5.2;10;Broussaille;3;1611.12418300654;844.254931763705;1.91503267973856;0.630879792557603
587;15.3200000002701;5.12310028076172;Olea;europaea;5.29;8;Conifère;1;1493.3681462141;849.427884701872;1.84595300261097;0.577902995722359
18773;15.7199999997578;5.16962051391602;Olea;europaea;6.24;9;Feuillu;2;1702.5368956743;850.0085701035;1.71246819338422;0.765856811755974
7768;26.5600000005541;5.17864990234375;Olea;europaea;5.55;8;Conifère;1;1534.84337349398;764.378284761626;1.67168674698795;0.621438904085595
20427;17.1600000004377;5.19148254394531;Olea;europaea;5.7;9;Feuillu;2;1514.34731934732;763.718307533638;1.73193473193473;0.591652291441957
2032;18.4000000003027;5.20571136474609;Olea;europaea;5.09;9;Feuillu;2;1603.81956521739;859.504017776371;1.85217391304348;0.531502844867344
21613;22.4799999996833;5.20999336242676;Olea;europaea;6.09;8;Conifère;1;1537.87366548043;699.02777429464;1.54448398576512;0.574344590658152
15477;34.9200000004796;5.24777221679688;Olea;europaea;5.77;9;Feuillu;2;1582.41008018328;878.830469058891;1.72737686139748;0.658989900977706
15471;39.8000000010012;5.24838256835938;Olea;europaea;5.55;9;Feuillu;2;1676.53065326633;886.945252662857;1.78492462311558;0.678435881697457
3305;20.3199999997346;5.26694488525391;Olea;europaea;5.88;8;Conifère;1;1751.38582677165;752.835119584252;1.5748031496063;0.673101705637281
18024;53.2000000008847;5.27785491943359;Olea;europaea;5.84;8;Conifère;1;1552.76616541353;789.572610325055;1.70375939849624;0.581210302554188
21953;19.8;5.296875;Olea;europaea;6.2;9;Feuillu;2;1552.67878787879;561.629558934747;1.42222222222222;0.569876037478354
7760;26.8800000010338;5.29930114746094;Olea;europaea;5.44;8;Conifère;1;1665.87053571429;854.785607115525;1.8110119047619;0.728867467769392
21206;22.8799999996368;5.31233978271484;Olea;europaea;5.9;8;Conifère;1;1449.91608391608;736.685553575067;1.68706293706294;0.580848586083336
21478;30.4800000003586;5.4496898651123;Olea;europaea;6.55;8;Conifère;1;1528.99868766404;657.191737861363;1.63517060367454;0.737607528369603
1642;11.2400000003772;5.48189544677734;Olea;europaea;6.45;8;Conifère;1;1816.75088967972;941.219744259115;1.73665480427046;0.676268954887956
5266;23.1999999999069;5.48776245117188;Olea;europaea;6.04;9;Feuillu;2;1613.57931034483;849.163321839883;1.75344827586207;0.574970918977163
15442;26.3600000006706;5.53114318847656;Olea;europaea;6.19;9;Feuillu;2;1510.73292867982;582.973658745634;1.54628224582701;0.662613567443847
2033;19.7999999996508;5.54965209960938;Olea;europaea;5.75;8;Conifère;1;2079.7696969697;773.589131865432;1.32121212121212;0.527864523343432
15450;36.8799999997765;5.62449645996094;Olea;europaea;6.69;9;Feuillu;2;1750.42190889371;749.049208521584;1.49674620390456;0.654112833815346
20577;34.1599999996927;5.63885498046875;Olea;europaea;6.07;9;Feuillu;2;1862.09016393443;780.783759280194;1.51405152224824;0.637739147165906
7773;19.6399999998417;5.66778564453125;Olea;europaea;5.48;8;Conifère;1;1224.7433808554;646.500855169743;2.0162932790224;0.684226790583937
7274;22.839999999539;5.69046783447266;Olea;europaea;6.26;8;Conifère;1;1500.56042031524;760.476782266822;1.83362521891419;0.812764192043661
590;35.3600000016717;5.70993041992188;Olea;europaea;6.18;8;Conifère;1;1570.04086265607;736.467080027851;1.50170261066969;0.621454708480341
7758;28.360000000135;5.73118591308594;Olea;europaea;5.88;8;Conifère;1;1730.58674188999;862.432681222636;1.7179125528914;0.733619916136141
2389;20.0000000015367;5.73960494995117;Olea;europaea;7.28;9;Feuillu;2;1393.33935742972;724.41649368473;1.73895582329317;0.77104250221184
20582;19.0399999994924;5.75251770019531;Olea;europaea;5.35;8;Conifère;1;1408.67016806723;3080.95869383925;2.01050420168067;0.696551347277506
16190;17.9999999994179;5.75859069824219;Olea;europaea;6.6;8;Conifère;1;1955.05777777778;1022.04016065665;1.5;0.597215762238964
7774;32.7600000009499;5.79808044433594;Olea;europaea;5.33;8;Conifère;1;1675.36263736264;2638.25820859325;1.82905982905983;0.726330513427256
7399;32.040000000447;5.81866836547852;Olea;europaea;6.31;8;Conifère;1;1500.70037453184;768.310686489289;1.98377028714107;0.753509486657559
16297;50.919999999525;5.82954406738281;Olea;europaea;5.34;9;Feuillu;2;1439.20031421838;557.321427492891;1.54045561665357;0.66335251259352
15479;48.8000000003492;5.87702941894531;Olea;europaea;6.28;9;Feuillu;2;1743.00327868852;878.083796734464;1.69262295081967;0.69052938029242
3302;28.0400000002841;5.88489723205566;Olea;europaea;5.52;8;Conifère;1;1525.28958630528;602.89708115247;1.46219686162625;0.592689915912039
20187;31.7599999990873;6.04160118103027;Olea;europaea;7.3;9;Feuillu;2;1777.7443324937;848.658217215105;1.50503778337531;0.654840385561502
7427;18.6400000001443;6.12474060058594;Olea;europaea;6.38;8;Conifère;1;1477.37553648069;665.060482068557;1.75321888412017;0.750708065867429
15476;48.8799999996834;6.20364379882812;Olea;europaea;6.7;9;Feuillu;2;1510.96644844517;765.063362706728;1.8633387888707;0.730545598938772
1981;39.7599999998556;6.21639251708984;Olea;europaea;6.35;8;Conifère;1;1308.13581488934;530.288403996797;1.73541247484909;0.69593059802607
18438;26.8799999989616;6.22897005081177;Olea;europaea;7.32;9;Feuillu;2;1803.76785714286;804.939980187922;1.56994047619048;0.682163048712219
3306;23.880000000475;6.27354049682617;Olea;europaea;6.48;8;Conifère;1;1599.11725293132;753.020612734588;1.74036850921273;0.709775153639214
5069;25.6400000000046;6.28025817871094;Olea;europaea;7.64;8;Conifère;1;1463.26209048362;709.170938214554;1.83151326053042;0.753363163671027
11829;18.3199999997113;6.29902648925781;Olea;europaea;6.5;8;Conifère;1;1462.28820960699;1747.55828782246;1.87117903930131;0.672931998418227
1667;15.8000000001863;6.44737243652344;Olea;europaea;7.36;8;Conifère;1;1626.2582278481;930.02803777085;1.92405063291139;0.782274384488064
1651;35.4399999999814;6.49227142333984;Olea;europaea;7.23;8;Conifère;1;1711.07336343115;853.514201616159;1.70993227990971;0.762001490030706
10286;18.3599999996694;6.55498886108398;Olea;europaea;6.51;8;Conifère;1;1347.87145969499;639.439837605914;1.86056644880174;0.736647668881274
10276;22.3599999992968;6.59259414672852;Olea;europaea;7.34;8;Conifère;1;1566.17625899281;1082.61510488984;1.79496402877698;0.78957449072517
11559;44.5999999996973;6.60517883300781;Olea;europaea;7.29;9;Feuillu;2;1511.73721973094;792.661071891839;1.94887892376682;0.855520767455013
11677;13.2800000010105;6.60863304138184;Olea;europaea;7.94;9;Feuillu;2;1760.79819277108;1020.90115147406;1.59638554216867;0.625549547917193
7737;58.9200000012713;6.63666534423828;Olea;europaea;6.46;9;Feuillu;2;1555.87372708758;778.250465581634;1.673455532926;0.724853198770213
15556;62.2400000000978;6.72024536132812;Olea;europaea;7.0;9;Feuillu;2;2143.15102827763;805.687958882117;1.42994858611825;0.609144325834156
17172;64.1200000006659;6.76924896240234;Olea;europaea;6.94;9;Feuillu;2;1383.63069245165;654.407695493685;1.90268247036806;0.796443461119945
15543;29.6400000001211;6.77603149414062;Olea;europaea;7.45;9;Feuillu;2;1899.89473684211;869.327453286979;1.47098515519568;0.630560212799591
10278;17.4000000003958;6.82692718505859;Olea;europaea;7.7;8;Conifère;1;1827.87268518519;1383.03079522843;1.67824074074074;0.704278365504698
5876;14.0400000002142;7.00837707519531;Olea;europaea;7.49;9;Feuillu;2;1463.54985754986;720.866613781393;1.65242165242165;0.699196611820533
1640;28.2000000006519;7.09453582763672;Olea;europaea;7.2;8;Conifère;1;1639.07517730496;684.094159061345;1.46524822695035;0.629531607440293
11938;20.6800000002887;7.15032958984375;Olea;europaea;5.83;9;Feuillu;2;1594.42940038685;1004.64302259527;2.07930367504836;0.774032807999012
16200;25.4400000007963;7.18095397949219;Olea;europaea;7.59;8;Conifère;1;2117.84409448819;925.232861572921;1.38740157480315;0.524515843644158
16228;30.2400000018207;7.19170379638672;Olea;europaea;7.76;8;Conifère;1;1685.04100529101;801.497467318212;1.68253968253968;0.721742383770771
1646;29.1999999992782;7.30561828613281;Olea;europaea;7.58;8;Conifère;1;1550.15068493151;913.604305270679;1.82602739726027;0.728016144119554
1638;27.1599999985052;7.48882293701172;Olea;europaea;8.25;8;Conifère;1;1591.75552282769;914.625308102763;1.84536082474227;0.748845834170718
7033;30.800000000326;7.49086952209473;Olea;europaea;7.95;9;Feuillu;2;1536.35194805195;2611.61164791192;1.53766233766234;0.709314459790054
1636;38.7599999998556;7.57496643066406;Olea;europaea;7.79;8;Conifère;1;1432.48813209494;682.667118248709;1.80288957688339;0.809739417871719
17837;20.9600000006473;7.59423828125;Olea;europaea;6.8;9;Feuillu;2;1656.85114503817;1182.84463563085;1.72900763358779;0.814373598982895
899;23.1199999990827;8.02027893066406;Olea;europaea;6.1;8;Conifère;1;1353.26816608997;713.27010883406;1.88754325259516;0.835718938592982
1645;54.080000001546;8.0924072265625;Olea;europaea;8.75;8;Conifère;1;1629.28624260355;767.318074069016;1.65902366863905;0.736721663921102
10813;33.0800000000559;8.09264755249023;Olea;europaea;6.17;9;Feuillu;2;1647.19105199516;679.074560369815;1.4764207980653;0.670946745384315
17691;58.5600000000419;8.09428405761719;Olea;europaea;7.6;8;Conifère;1;1245.87226775956;643.12392422341;2.04713114754098;0.953046578407658
13060;56.0000000006287;8.12157440185547;Olea;europaea;9.32;8;Conifère;1;1663.74142857143;794.247260167558;1.52571428571429;0.67669062656552
6513;44.6000000002561;8.12456512451172;Olea;europaea;9.32;9;Feuillu;2;1313.27443946188;537.545541315259;1.80538116591928;0.854829441989404
8229;27.8799999998231;8.15673542022705;Olea;europaea;6.15;9;Feuillu;2;1921.33715925395;763.837827259381;1.44906743185079;0.680157267060357
17220;42.5599999990174;8.22414398193359;Olea;europaea;6.68;8;Conifère;1;1288.28571428571;799.605694146626;2.05263157894737;0.805906667049764
3291;21.1999999996042;8.2409610748291;Olea;europaea;9.95;9;Feuillu;2;1894.29433962264;839.529419043584;1.56415094339623;0.698136154645811
1653;109.280000001034;8.36260986328125;Olea;europaea;8.8;8;Conifère;1;1670.36273792094;792.441788932031;1.59260614934114;0.690229512886844
21210;47.3199999991525;9.03677368164062;Olea;europaea;6.65;10;Broussaille;3;1695.53508030431;1113.51751279686;2.09467455621302;0.888261216037025
16223;159.439999998468;9.07152557373047;Olea;europaea;9.38;8;Conifère;1;1554.49899648771;762.816487499845;1.70245860511791;0.768665688521308
9895;64.959999998901;9.18701171875;Olea;europaea;9.4;8;Conifère;1;1244.21490147783;706.393749483931;2.02463054187192;0.945241771378003
10213;83.8000000007916;9.43142318725586;Olea;europaea;8.7;9;Feuillu;2;1361.6338902148;626.679427320787;1.8945107398568;0.847201450433934
17002;54.2399999986542;10.0694580078125;Olea;europaea;9.45;9;Feuillu;2;1512.0604719764;747.752383888929;1.8141592920354;0.81521670463196
18991;102.199999998859;10.3910894393921;Olea;europaea;10.65;9;Feuillu;2;1393.2759295499;749.361363182014;1.89902152641879;0.866860532894204
16131;42.9599999991339;10.4370422363281;Olea;europaea;7.85;8;Conifère;1;1147.82960893855;676.363869252216;2.56145251396648;0.806424468125585
18987;112.120000001085;10.4532604217529;Olea;europaea;10.47;9;Feuillu;2;1435.10239029611;700.653684797257;1.86799857295755;0.846633903234269
10188;61.9600000007404;11.159740447998;Olea;europaea;9.69;8;Conifère;1;1414.08028720627;864.026718595504;2.11161879895561;0.838029356254445
20891;39.5999999997206;12.8384323120117;Olea;europaea;10.79;8;Conifère;1;1143.14661274014;611.658543348589;2.38422649140546;0.903869858552173
19399;66.9999999966938;22.1465148925781;Olea;europaea;18.31;8;Conifère;1;1174.50149253731;713.200971339889;2.48179104477612;1.01751662184983
10903;12.5199999990594;5.14052581787109;Ostrya;carpinifolia;5.85;9;Feuillu;2;1747.40255591054;938.1338986257;1.72843450479233;0.668594761403015
10902;21.5599999987148;5.82386016845703;Ostrya;carpinifolia;5.95;9;Feuillu;2;1985.13543599258;1028.89224354084;1.6252319109462;0.670470227938021
